Date,Date,Date,Date,Date,Date,Joe Biden,Donald Trump
3648,3648,2022-04-08 00:00:00,,,,28.563079561709,57.01121531287604
3649,3649,2022-04-09 00:00:00,,,,28.52714330738316,56.93910662198724
3650,3650,2022-04-10 00:00:00,,,,28.49336405917244,56.87132611972351
3651,3651,2022-04-11 00:00:00,,,,28.46161234683931,56.80761401469834
3652,3652,2022-04-12 00:00:00,,,,28.4317664713539,56.747726109014884
3653,3653,2022-04-13 00:00:00,,,,28.40371203844182,56.69143286229599
3654,3654,2022-04-14 00:00:00,,,,28.377341520130035,56.6385185118943
3655,3655,2022-04-15 00:00:00,,,,28.352553842609925,56.58878024590972
3656,3656,2022-04-16 00:00:00,,,,28.329253998838297,56.54202742584529
3657,3657,2022-04-17 00:00:00,,,,28.307352684391084,56.49808085592144
3658,3658,2022-04-18 00:00:00,,,,28.286765955174467,56.45677209624847
3659,3659,2022-04-19 00:00:00,,,,28.26741490568105,56.41794281722451
3660,3660,2022-04-20 00:00:00,,,,28.25090539119098,56.41343430014311
3661,3661,2022-04-21 00:00:00,,,,28.23538682927428,56.40919639832464
3662,3662,2022-04-22 00:00:00,,,,28.25371829035633,56.43852350047452
3663,3663,2022-04-23 00:00:00,,,,28.283099629230886,56.515253920699045
3664,3664,2022-04-24 00:00:00,,,,28.288938775270086,56.51701375883835
3665,3665,2022-04-25 00:00:00,,,,28.30171387179131,56.564606593643745
3666,3666,2022-04-26 00:00:00,,,,28.313722167158023,56.60934275800326
3667,3667,2022-04-27 00:00:00,,,,28.349225554797737,56.67116036510938
3668,3668,2022-04-28 00:00:00,,,,28.384583467534018,56.79404214076604
3669,3669,2022-04-29 00:00:00,,,,28.4390420448281,56.92666562190018
3670,3670,2022-04-30 00:00:00,,,,28.490231848389577,57.051328627880594
3671,3671,2022-05-01 00:00:00,,,,28.538349080217248,57.16850897126461
3672,3672,2022-05-02 00:00:00,,,,28.583578165653755,57.27865578480898
3673,3673,2022-05-03 00:00:00,,,,28.593673235358562,57.29562213331782
3674,3674,2022-05-04 00:00:00,,,,28.577019530316573,57.373395489272944
3675,3675,2022-05-05 00:00:00,,,,28.561365432614576,57.44650064573297
3676,3676,2022-05-06 00:00:00,,,,28.546650942701017,57.515217802597434
3677,3677,2022-05-07 00:00:00,,,,28.532819662384647,57.57981034129371
3678,3678,2022-05-08 00:00:00,,,,28.519818578669597,57.640525834273994
3679,3679,2022-05-09 00:00:00,,,,28.507597860565465,57.69759699391943
3680,3680,2022-05-10 00:00:00,,,,28.496110668093365,57.751242564488024
3681,3681,2022-05-11 00:00:00,,,,28.485312972756073,57.80166816052473
3682,3682,2022-05-12 00:00:00,,,,28.475163388784182,57.84906705494806
3683,3683,2022-05-13 00:00:00,,,,28.465623014511273,57.89362091983284
3684,3684,2022-05-14 00:00:00,,,,28.456655283270347,57.93550052272913
3685,3685,2022-05-15 00:00:00,,,,28.448225823239856,57.9748663811858
3686,3686,2022-05-16 00:00:00,,,,28.44030232570218,58.01186937798753
3687,3687,2022-05-17 00:00:00,,,,28.432854421209825,58.0466513394636
3688,3688,2022-05-18 00:00:00,,,,28.425853563184234,58.07934557908432
3689,3689,2022-05-19 00:00:00,,,,28.35469706087396,57.95935194365921
3690,3690,2022-05-20 00:00:00,,,,28.287811593856578,57.84656070063933
3691,3691,2022-05-21 00:00:00,,,,28.246997203640674,57.80542818570353
3692,3692,2022-05-22 00:00:00,,,,28.20863262047557,57.766764572656825
3693,3693,2022-05-23 00:00:00,,,,28.1725707992981,57.73042167030431
3694,3694,2022-05-24 00:00:00,,,,28.1529523085899,57.63789440674842
3695,3695,2022-05-25 00:00:00,,,,28.155136280554526,57.578109678569746
3696,3696,2022-05-26 00:00:00,,,,28.157189163707354,57.52191341631803
3697,3697,2022-05-27 00:00:00,,,,28.163072670977805,57.497516465962846
3698,3698,2022-05-28 00:00:00,,,,28.16860303178403,57.47458389669189
3699,3699,2022-05-29 00:00:00,,,,28.17380144307871,57.4530278117833
3700,3700,2022-05-30 00:00:00,,,,28.17868782950729,57.43276559035071
3701,3701,2022-05-31 00:00:00,,,,28.183280919775807,57.413719570671155
3702,3702,2022-06-01 00:00:00,,,,28.12211627692693,57.310931858669534
3703,3703,2022-06-02 00:00:00,,,,28.06462292678913,57.21431378586277
3704,3704,2022-06-03 00:00:00,,,,28.0105805069186,57.123495031255686
3705,3705,2022-06-04 00:00:00,,,,27.959781881713056,57.03812750167481
3706,3706,2022-06-05 00:00:00,,,,27.912032348495337,56.957883997585014
3707,3707,2022-06-06 00:00:00,,,,27.867148891250483,56.88245695898823
3708,3708,2022-06-07 00:00:00,,,,27.824959479155797,56.8115572865971
3709,3709,2022-06-08 00:00:00,,,,27.785302407215365,56.74491323376561
3710,3710,2022-06-09 00:00:00,,,,27.748025676471638,56.68226936492923
3711,3711,2022-06-10 00:00:00,,,,27.712986411418807,56.6233855765632
3712,3712,2022-06-11 00:00:00,,,,27.680050312384726,56.568036176905345
3713,3713,2022-06-12 00:00:00,,,,27.649091140782595,56.51600902091735
3714,3714,2022-06-13 00:00:00,,,,27.619990235259493,56.46710469716799
3715,3715,2022-06-14 00:00:00,,,,27.59263605688716,56.4211357635224
3716,3716,2022-06-15 00:00:00,,,,27.558123688050582,56.39320250135314
3717,3717,2022-06-16 00:00:00,,,,27.525682859277815,56.36694588073726
3718,3718,2022-06-17 00:00:00,,,,27.425736268466746,56.160762829372516
3719,3719,2022-06-18 00:00:00,,,,27.33178878389164,55.96695552808744
3720,3720,2022-06-19 00:00:00,,,,27.24348032047765,55.78478114574712
3721,3721,2022-06-20 00:00:00,,,,27.16047240657971,55.613541438259254
3722,3722,2022-06-21 00:00:00,,,,27.08244688667697,55.452580072320536
3723,3723,2022-06-22 00:00:00,,,,27.076849572741576,55.368578371094465
3724,3724,2022-06-23 00:00:00,,,,27.07158822705345,55.28961871407984
3725,3725,2022-06-24 00:00:00,,,,27.10480797443953,55.359816421629766
3726,3726,2022-06-25 00:00:00,,,,27.13603376893454,55.42580064374015
3727,3727,2022-06-26 00:00:00,,,,27.16538529381258,55.48782428695412
3728,3728,2022-06-27 00:00:00,,,,27.1929750485842,55.54612507757492
3729,3729,2022-06-28 00:00:00,,,,27.21890878018829,55.600926472831304
3730,3730,2022-06-29 00:00:00,,,,27.260988896946476,55.61102104957418
3731,3731,2022-06-30 00:00:00,,,,27.30054323379757,55.62050971832363
3732,3732,2022-07-01 00:00:00,,,,27.3251603301364,55.67025921829802
3733,3733,2022-07-02 00:00:00,,,,27.34475365564697,55.732345377054735
3734,3734,2022-07-03 00:00:00,,,,27.363170928624893,55.79070493084036
3735,3735,2022-07-04 00:00:00,,,,27.38048273941272,55.84556156211308
3736,3736,2022-07-05 00:00:00,,,,27.3967554413004,55.897125527212
3737,3737,2022-07-06 00:00:00,,,,27.41205140484633,55.94559446223471
3738,3738,2022-07-07 00:00:00,,,,27.426429256933474,55.9911541405436
3739,3739,2022-07-08 00:00:00,,,,27.439944105476265,56.03397918480413
3740,3740,2022-07-09 00:00:00,,,,27.48008558052468,56.05708215827953
3741,3741,2022-07-10 00:00:00,,,,27.51781763899041,56.078798419200545
3742,3742,2022-07-11 00:00:00,,,,27.48128672464599,55.994929996758266
3743,3743,2022-07-12 00:00:00,,,,27.446948509765043,55.91609561871899
3744,3744,2022-07-13 00:00:00,,,,27.412107120872236,55.83123708618506
3745,3745,2022-07-14 00:00:00,,,,27.379357020853597,55.75147202755118
3746,3746,2022-07-15 00:00:00,,,,27.348572684025626,55.67649471662111
3747,3747,2022-07-16 00:00:00,,,,27.34265828637844,55.705480278140065
3748,3748,2022-07-17 00:00:00,,,,27.337098889332253,55.7327260358153
3749,3749,2022-07-18 00:00:00,,,,27.369198712411297,55.87299616776615
3750,3750,2022-07-19 00:00:00,,,,27.3993718039506,56.00484684872355
3751,3751,2022-07-20 00:00:00,,,,27.461082024570207,56.13913424638795
3752,3752,2022-07-21 00:00:00,,,,27.519088205198717,56.265361295438225
3753,3753,2022-07-22 00:00:00,,,,27.579705700802286,56.41098212543795
3754,3754,2022-07-23 00:00:00,,,,27.636684745179757,56.54786233885196
3755,3755,2022-07-24 00:00:00,,,,27.690243729526504,56.67652657476038
3756,3756,2022-07-25 00:00:00,,,,27.740587936516903,56.79746798176878
3757,3757,2022-07-26 00:00:00,,,,27.787910327118706,56.91115010816463
3758,3758,2022-07-27 00:00:00,,,,27.852352846376156,56.98153586264875
3759,3759,2022-07-28 00:00:00,,,,27.912927324552886,57.04769684452966
3760,3760,2022-07-29 00:00:00,,,,27.955888858971214,57.14591093430607
3761,3761,2022-07-30 00:00:00,,,,27.94490679430901,57.15640415360791
3762,3762,2022-07-31 00:00:00,,,,27.934583907434302,57.16626753714608
3763,3763,2022-08-01 00:00:00,,,,27.92488063243951,57.17553888962837
3764,3764,2022-08-02 00:00:00,,,,27.915759778286258,57.18425374660599
3765,3765,2022-08-03 00:00:00,,,,27.910008353986736,57.1465687635437
3766,3766,2022-08-04 00:00:00,,,,27.90460214811939,57.111145750750254
3767,3767,2022-08-05 00:00:00,,,,27.89952043959676,57.0778489377123
3768,3768,2022-08-06 00:00:00,,,,27.894743751075705,57.046550703286286
3769,3769,2022-08-07 00:00:00,,,,27.890253774304004,57.017131086547906
3770,3770,2022-08-08 00:00:00,,,,27.88603329994786,56.98947732700188
3771,3771,2022-08-09 00:00:00,,,,27.88206615163139,56.963483432389616
3772,3772,2022-08-10 00:00:00,,,,27.837540196615866,56.88156299785661
3773,3773,2022-08-11 00:00:00,,,,27.795686828351172,56.8045596834141
3774,3774,2022-08-12 00:00:00,,,,27.756345629841473,56.73217834817178
3775,3775,2022-08-13 00:00:00,,,,27.71936581281955,56.664141566516435
3776,3776,2022-08-14 00:00:00,,,,27.684605639800473,56.60018856478581
3777,3777,2022-08-15 00:00:00,,,,27.651931880825412,56.540074221766545
3778,3778,2022-08-16 00:00:00,,,,27.621219302813365,56.483568129185294
3779,3779,2022-08-17 00:00:00,,,,27.592350189563632,56.43045370859227
3780,3780,2022-08-18 00:00:00,,,,27.56521389056915,56.38052738125196
3781,3781,2022-08-19 00:00:00,,,,27.501516759276925,56.24438518946971
3782,3782,2022-08-20 00:00:00,,,,27.441642928553964,56.11641467683193
3783,3783,2022-08-21 00:00:00,,,,27.385362911970557,55.9961253536589
3784,3784,2022-08-22 00:00:00,,,,27.33246099758856,55.88305617099196
3785,3785,2022-08-23 00:00:00,,,,27.28273442117341,55.776773753469485
3786,3786,2022-08-24 00:00:00,,,,27.32026625885252,55.63022493883163
3787,3787,2022-08-25 00:00:00,,,,27.355545318526527,55.49247244131299
3788,3788,2022-08-26 00:00:00,,,,27.422984392293145,55.48413000622017
3789,3789,2022-08-27 00:00:00,,,,27.532019281511694,55.50675251649752
3790,3790,2022-08-28 00:00:00,,,,27.634509556466426,55.52801715312082
3791,3791,2022-08-29 00:00:00,,,,27.730848045326102,55.548005419903625
3792,3792,2022-08-30 00:00:00,,,,27.807551337117058,55.57159771115169
3793,3793,2022-08-31 00:00:00,,,,27.879650658003513,55.593773919465896
3794,3794,2022-09-01 00:00:00,,,,27.94742235268458,55.61461904256242
3795,3795,2022-09-02 00:00:00,,,,28.011126178788242,55.6342129763293
3796,3796,2022-09-03 00:00:00,,,,28.071006302479173,55.65263082105411
3797,3797,2022-09-04 00:00:00,,,,28.127292234306967,55.669943169270795
3798,3798,2022-09-05 00:00:00,,,,28.18019970888194,55.68621637632915
3799,3799,2022-09-06 00:00:00,,,,28.229931511749914,55.701512814723884
3800,3800,2022-09-07 00:00:00,,,,28.946870306989517,56.14917851230185
3801,3801,2022-09-08 00:00:00,,,,28.993365904184834,56.22771502080685
3802,3802,2022-09-09 00:00:00,,,,29.050178082264335,56.32432425617668
3803,3803,2022-09-10 00:00:00,,,,29.093481706870154,56.43712507168557
3804,3804,2022-09-11 00:00:00,,,,29.134754812376876,56.54463662532852
3805,3805,2022-09-12 00:00:00,,,,29.174063338708432,56.64703068280092
3806,3806,2022-09-13 00:00:00,,,,29.211474266296253,56.74448172019704
3807,3807,2022-09-14 00:00:00,,,,29.24705518425124,56.837165799149126
3808,3808,2022-09-15 00:00:00,,,,29.280873899728594,56.925259549268965
3809,3809,2022-09-16 00:00:00,,,,29.300799581095575,56.91485060893322
3810,3810,2022-09-17 00:00:00,,,,29.28765455589503,56.83316319212633
3811,3811,2022-09-18 00:00:00,,,,29.275182273708037,56.7556564169016
3812,3812,2022-09-19 00:00:00,,,,29.263354479548582,56.68215469768319
3813,3813,2022-09-20 00:00:00,,,,29.252143420963968,56.61248557179897
3814,3814,2022-09-21 00:00:00,,,,29.30616452023686,56.65099867491511
3815,3815,2022-09-22 00:00:00,,,,29.35732203946681,56.6874702543496
3816,3816,2022-09-23 00:00:00,,,,29.42519369422162,56.75795822789114
3817,3817,2022-09-24 00:00:00,,,,29.49076531145973,56.86644820939849
3818,3818,2022-09-25 00:00:00,,,,29.552786821675223,56.96906444458912
3819,3819,2022-09-26 00:00:00,,,,29.611429513212457,57.06609033457614
3820,3820,2022-09-27 00:00:00,,,,29.666858763604054,57.15779950087767
3821,3821,2022-09-28 00:00:00,,,,29.719233963284644,57.24445565919931
3822,3822,2022-09-29 00:00:00,,,,29.74913739568359,57.28841947493975
3823,3823,2022-09-30 00:00:00,,,,29.777376659684972,57.32993664202077
3824,3824,2022-10-01 00:00:00,,,,29.804037204872152,57.36913278781806
3825,3825,2022-10-02 00:00:00,,,,29.829200906137817,57.40612828422236
3826,3826,2022-10-03 00:00:00,,,,29.85294611759205,57.44103832689452
3827,3827,2022-10-04 00:00:00,,,,29.875347738749397,57.47397303257346
3828,3828,2022-10-05 00:00:00,,,,29.863205047562353,57.38959196226228
3829,3829,2022-10-06 00:00:00,,,,29.851754177469527,57.31001844272352
3830,3830,2022-10-07 00:00:00,,,,29.84095775943124,57.234992791855504
3831,3831,2022-10-08 00:00:00,,,,29.83078020887145,57.16426772801658
3832,3832,2022-10-09 00:00:00,,,,29.82118766782265,57.09760796798207
3833,3833,2022-10-10 00:00:00,,,,29.812147945473917,57.03478981380595
3834,3834,2022-10-11 00:00:00,,,,29.80363045770338,56.97560073262381
3835,3835,2022-10-12 00:00:00,,,,29.79560616610033,56.91983893291034
3836,3836,2022-10-13 00:00:00,,,,29.818582527027864,56.897534728388855
3837,3837,2022-10-14 00:00:00,,,,29.784979955000434,56.81166342047375
3838,3838,2022-10-15 00:00:00,,,,29.743190088512375,56.80066648690264
3839,3839,2022-10-16 00:00:00,,,,29.703839183556664,56.79031136198535
3840,3840,2022-10-17 00:00:00,,,,29.666788769052033,56.78056160728811
3841,3841,2022-10-18 00:00:00,,,,29.631907789106307,56.771382735671764
3842,3842,2022-10-19 00:00:00,,,,29.608470275109443,56.795957348041284
3843,3843,2022-10-20 00:00:00,,,,29.586409080041282,56.81908886776141
3844,3844,2022-10-21 00:00:00,,,,29.5669306332447,56.82043181023392
3845,3845,2022-10-22 00:00:00,,,,29.54859893912943,56.8216956897864
3846,3846,2022-10-23 00:00:00,,,,29.53134773960056,56.82288507458648
3847,3847,2022-10-24 00:00:00,,,,29.515114459815003,56.82400427885977
3848,3848,2022-10-25 00:00:00,,,,29.499840020321386,56.82505737584199
3849,3849,2022-10-26 00:00:00,,,,29.49973035243589,56.82046220331685
3850,3850,2022-10-27 00:00:00,,,,29.499627174364953,56.816138959236646
3851,3851,2022-10-28 00:00:00,,,,29.523887495463132,56.88620097346698
3852,3852,2022-10-29 00:00:00,,,,29.546709788095548,56.95211006777413
3853,3853,2022-10-30 00:00:00,,,,29.56817827215738,57.01410946299054
3854,3854,2022-10-31 00:00:00,,,,29.588372353232028,57.07242847657223
3855,3855,2022-11-01 00:00:00,,,,29.613948655155145,57.126248381489084
3856,3856,2022-11-02 00:00:00,,,,29.62727334831044,57.09563280812107
3857,3857,2022-11-03 00:00:00,,,,29.6398055794228,57.066838040645806
3858,3858,2022-11-04 00:00:00,,,,29.646236773714058,57.08688723712143
3859,3859,2022-11-05 00:00:00,,,,29.65228507413989,57.10574276505125
3860,3860,2022-11-06 00:00:00,,,,29.657973101206192,57.12347514368051
3861,3861,2022-11-07 00:00:00,,,,29.66332215946478,57.140150789778076
3862,3862,2022-11-08 00:00:00,,,,29.668352311692832,57.15583224889051
3863,3863,2022-11-09 00:00:00,,,,29.677767909717236,57.17611299403649
3864,3864,2022-11-10 00:00:00,,,,29.696557352902612,57.237332842494624
3865,3865,2022-11-11 00:00:00,,,,29.715212577571755,57.33203515148975
3866,3866,2022-11-12 00:00:00,,,,29.732753945678187,57.42108302371184
3867,3867,2022-11-13 00:00:00,,,,29.749247631265348,57.50481238836144
3868,3868,2022-11-14 00:00:00,,,,29.76475591551733,57.58353941273465
3869,3869,2022-11-15 00:00:00,,,,29.73202694231611,57.56552154559659
3870,3870,2022-11-16 00:00:00,,,,29.70125439505154,57.54858072485334
3871,3871,2022-11-17 00:00:00,,,,29.67232177981296,57.5326528185875
3872,3872,2022-11-18 00:00:00,,,,29.64511948638455,57.51767748447511
3873,3873,2022-11-19 00:00:00,,,,29.602097108565413,57.47560355507304
3874,3874,2022-11-20 00:00:00,,,,29.561648783942484,57.43604693266204
3875,3875,2022-11-21 00:00:00,,,,29.538841252864316,57.40796936385247
3876,3876,2022-11-22 00:00:00,,,,29.565346386141776,57.42382645187902
3877,3877,2022-11-23 00:00:00,,,,29.590264838463135,57.43873428455467
3878,3878,2022-11-24 00:00:00,,,,29.596378670757197,57.38975081992521
3879,3879,2022-11-25 00:00:00,,,,29.60212639599808,57.34370057148932
3880,3880,2022-11-26 00:00:00,,,,29.60752988860578,57.30040828339665
3881,3881,2022-11-27 00:00:00,,,,29.612609721699858,57.25970912569669
3882,3882,2022-11-28 00:00:00,,,,29.6173852438534,57.2214480793932
3883,3883,2022-11-29 00:00:00,,,,29.621874651396798,57.185479357152815
3884,3884,2022-11-30 00:00:00,,,,29.626095056520448,57.151665857672796
3885,3885,2022-12-01 00:00:00,,,,29.63006255141232,57.11987865181632
3886,3886,2022-12-02 00:00:00,,,,29.63379226865436,57.08999649872211
3887,3887,2022-12-03 00:00:00,,,,29.637298438089676,57.06190539018994
3888,3888,2022-12-04 00:00:00,,,,29.63656123212322,56.990446361528626
3889,3889,2022-12-05 00:00:00,,,,29.642516833844446,56.89593381979909
3890,3890,2022-12-06 00:00:00,,,,29.65257218482383,56.788762333515486
3891,3891,2022-12-07 00:00:00,,,,29.622048002850565,56.618258511186106
3892,3892,2022-12-08 00:00:00,,,,29.601077035966735,56.467509710027905
3893,3893,2022-12-09 00:00:00,,,,29.59303196834203,56.3378994172034
3894,3894,2022-12-10 00:00:00,,,,29.594235339562875,56.21283573756586
3895,3895,2022-12-11 00:00:00,,,,29.602815959593123,56.09253092553539
3896,3896,2022-12-12 00:00:00,,,,29.613196779050806,55.985108957827094
3897,3897,2022-12-13 00:00:00,,,,29.627123438367388,55.88679884421255
3898,3898,2022-12-14 00:00:00,,,,29.641686349504507,55.798648218305516
3899,3899,2022-12-15 00:00:00,,,,29.656682556944578,55.71269327973327
3900,3900,2022-12-16 00:00:00,,,,29.677131728622513,55.66687728450147
3901,3901,2022-12-17 00:00:00,,,,29.687002496708043,55.63954932362412
3902,3902,2022-12-18 00:00:00,,,,29.694555441124262,55.61363145340073
3903,3903,2022-12-19 00:00:00,,,,29.70298547537957,55.58333317235498
3904,3904,2022-12-20 00:00:00,,,,29.708970993460557,55.555095859815715
3905,3905,2022-12-21 00:00:00,,,,29.71772166955348,55.52344464123653
3906,3906,2022-12-22 00:00:00,,,,29.724304844987984,55.48887288804008
3907,3907,2022-12-23 00:00:00,,,,29.73166833458758,55.45190168119837
3908,3908,2022-12-24 00:00:00,,,,29.73968188221184,55.412992602466865
3909,3909,2022-12-25 00:00:00,,,,29.75090027178247,55.37255403849502
3910,3910,2022-12-26 00:00:00,,,,29.76221729352751,55.33616826191527
3911,3911,2022-12-27 00:00:00,,,,29.766661179937696,55.322527252130854
3912,3912,2022-12-28 00:00:00,,,,29.771815942278256,55.3098714954212
3913,3913,2022-12-29 00:00:00,,,,29.77758729653131,55.29356875521485
3914,3914,2022-12-30 00:00:00,,,,29.781557899051233,55.27407239002337
3915,3915,2022-12-31 00:00:00,,,,29.787736645906435,55.260933338815015
3916,3916,2023-01-01 00:00:00,,,,29.79206294858126,55.244434540132055
3917,3917,2023-01-02 00:00:00,,,,29.797020571121358,55.22499114302068
3918,3918,2023-01-03 00:00:00,,,,29.804831237077707,55.20298428543303
3919,3919,2023-01-04 00:00:00,,,,29.813008803434442,55.17789265836384
3920,3920,2023-01-05 00:00:00,,,,29.821312646288305,55.151053858529906
3921,3921,2023-01-06 00:00:00,,,,29.827402172784403,55.12274096909925
3922,3922,2023-01-07 00:00:00,,,,29.828044386829408,55.09398010585691
3923,3923,2023-01-08 00:00:00,,,,29.8295988962835,55.06864822273588
3924,3924,2023-01-09 00:00:00,,,,29.83196295055312,55.04198017571963
3925,3925,2023-01-10 00:00:00,,,,29.849402471174756,55.045878282494
3926,3926,2023-01-11 00:00:00,,,,29.86580454364701,55.04548736964433
